66.799000  0.147671  0.051713 -0.022482 0.000908 0.001572 0.005874  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
72.934000  0.377220 -0.232419 -0.133224  0.000369  0.016885 -0.003244  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.006000  0.384892 -0.245583 -0.142528  0.000806  0.016805 -0.003700  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.074000  0.405886 -0.258811 -0.147122  0.001167  0.017247 -0.003669  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.144000  0.383875 -0.238252 -0.137453  0.000682  0.016769 -0.003540  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.214000  0.370529 -0.245441 -0.132680  0.000796  0.016289 -0.003345  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.274000  0.366862 -0.218154 -0.128831  0.000722  0.016303 -0.002375  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.348000  0.373042 -0.237310 -0.161577  0.002081  0.016708 -0.002953  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.379000  0.366568 -0.239540 -0.127406  0.002030  0.016823 -0.003167  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.415000  0.381249 -0.238607 -0.133809  0.002110  0.016789 -0.003146  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.448000  0.388410 -0.246136 -0.129183  0.001902  0.016776 -0.003192  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.482000  0.394705 -0.252881 -0.150720  0.002109  0.016905 -0.003177  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.520000  0.394171 -0.259523 -0.149993  0.002026  0.017172 -0.003314  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.551000  0.351361 -0.226927 -0.142631  0.001942  0.017039 -0.003004  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.586000  0.373713 -0.239156 -0.140182  0.001550  0.016930 -0.002650  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.620000  0.394654 -0.263056 -0.138355  0.001327  0.017030 -0.003141  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.650000  0.378206 -0.245842 -0.134230  0.001521  0.017091 -0.003560  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.688000  0.382242 -0.236147 -0.132332  0.001529  0.016979 -0.003395  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.724000  0.398761 -0.245120 -0.122545  0.001191  0.016781 -0.003248  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.757000  0.370308 -0.236753 -0.138919  0.001510  0.016913 -0.003368  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.789000  0.381831 -0.240436 -0.139334  0.001202  0.016990 -0.003280  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.821000  0.369473 -0.242354 -0.144227  0.001118  0.016930 -0.003192  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.866000  0.399405 -0.236147 -0.133103  0.001028  0.017007 -0.002764  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.898000  0.385821 -0.252877 -0.129752  0.001158  0.016864 -0.003028  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.931000  0.378193 -0.239188 -0.136425  0.001328  0.016956 -0.003217  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
73.970000  0.386602 -0.238458 -0.138131  0.001464  0.017083 -0.003314  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
74.002000  0.392282 -0.223445 -0.135921  0.001576  0.017024 -0.003322  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
74.033000  0.381661 -0.234004 -0.127871  0.001256  0.017258 -0.003143  0.000000 -0.000000  0.000000 0.000000 0.000000 0.000000
